# Test data for ascii data reference state
# Only next line is parsed in format: [nx] because of keyword "POINTS:"
# POINTS: 1000
# Columns: depth (m), viscosity (Pa.s)
depth viscosity
1427.5	1.0000E+20
4282.5	1.0000E+20
7137.5	1.0000E+20
9992.5	1.0000E+20
12847.5	1.0000E+20
15702.5	1.0000E+20
18557.5	1.0000E+20
21412.5	1.0000E+20
24267.5	1.0000E+20
27122.5	1.0000E+20
29977.5	1.0000E+20
32832.5	1.0000E+20
35687.5	1.0000E+20
38542.5	1.0000E+20
41397.5	1.0000E+20
44252.5	1.0000E+20
47107.5	1.0000E+20
49962.5	1.0000E+20
52817.5	1.0000E+20
55672.5	1.0000E+20
58527.5	1.0000E+20
61382.5	1.0000E+20
64237.5	1.0000E+20
67092.5	1.0000E+20
69947.5	1.0000E+20
72802.5	1.0000E+20
75657.5	1.0000E+20
78512.5	1.0000E+20
81367.5	1.0000E+20
84222.5	1.0000E+20
87077.5	1.0000E+20
89932.5	1.0000E+20
92787.5	1.0000E+20
95642.5	1.0000E+20
98497.5	1.0000E+20
101352.5	1.0000E+20
104207.5	1.0000E+20
107062.5	1.0000E+20
109917.5	1.0000E+20
112772.5	1.0000E+20
115627.5	1.0000E+20
118482.5	1.0000E+20
121337.5	1.0000E+20
124192.5	1.0000E+20
127047.5	1.0000E+20
129902.5	1.0000E+20
132757.5	1.0000E+20
135612.5	1.0000E+20
138467.5	1.0000E+20
141322.5	1.0000E+20
144177.5	1.0000E+20
147032.5	1.0000E+20
149887.5	1.0000E+20
152742.5	1.0000E+20
155597.5	1.0000E+20
158452.5	1.0000E+20
161307.5	1.0000E+20
164162.5	1.0000E+20
167017.5	1.0000E+20
169872.5	1.0000E+20
172727.5	1.0000E+20
175582.5	1.0000E+20
178437.5	1.0000E+20
181292.5	1.0000E+20
184147.5	1.0000E+20
187002.5	1.0000E+20
189857.5	1.0000E+20
192712.5	1.0000E+20
195567.5	1.0000E+20
198422.5	1.0000E+20
201277.5	1.0000E+20
204132.5	1.0000E+20
206987.5	1.0000E+20
209842.5	1.0000E+20
212697.5	1.0000E+20
215552.5	1.0000E+20
218407.5	1.0000E+20
221262.5	1.0000E+20
224117.5	1.0000E+20
226972.5	1.0000E+20
229827.5	1.0000E+20
232682.5	1.0000E+20
235537.5	1.0000E+20
238392.5	1.0000E+20
241247.5	1.0000E+20
244102.5	1.0000E+20
246957.5	1.0000E+20
249812.5	1.0000E+20
252667.5	1.0000E+20
255522.5	1.0000E+20
258377.5	1.0000E+20
261232.5	1.0000E+20
264087.5	1.0000E+20
266942.5	1.0000E+20
269797.5	1.0000E+20
272652.5	1.0000E+20
275507.5	1.0000E+20
278362.5	1.0000E+20
281217.5	1.0000E+20
284072.5	1.0000E+20
286927.5	1.0000E+20
289782.5	1.0000E+20
292637.5	1.0000E+20
295492.5	1.0000E+20
298347.5	1.0000E+20
301202.5	1.0000E+20
304057.5	1.0000E+20
306912.5	1.0000E+20
309767.5	1.0000E+20
312622.5	1.0000E+20
315477.5	1.0000E+20
318332.5	1.0000E+20
321187.5	1.0000E+20
324042.5	1.0000E+20
326897.5	1.0000E+20
329752.5	1.0000E+20
332607.5	1.0000E+20
335462.5	1.0000E+20
338317.5	1.0000E+20
341172.5	1.0000E+20
344027.5	1.0000E+20
346882.5	1.0000E+20
349737.5	1.0000E+20
352592.5	1.0000E+20
355447.5	1.0000E+20
358302.5	1.0000E+20
361157.5	1.0000E+20
364012.5	1.0000E+20
366867.5	1.0000E+20
369722.5	1.0000E+20
372577.5	1.0000E+20
375432.5	1.0000E+20
378287.5	1.0000E+20
381142.5	1.0000E+20
383997.5	1.0000E+20
386852.5	1.0000E+20
389707.5	1.0000E+20
392562.5	1.0000E+20
395417.5	1.0000E+20
398272.5	1.0000E+20
401127.5	1.0000E+20
403982.5	1.0000E+20
406837.5	1.0000E+20
409692.5	1.0000E+20
412547.5	1.0000E+20
415402.5	1.0000E+20
418257.5	1.0000E+20
421112.5	1.0000E+20
423967.5	1.0000E+20
426822.5	1.0000E+20
429677.5	1.0000E+20
432532.5	1.0000E+20
435387.5	1.0000E+20
438242.5	1.0000E+20
441097.5	1.0000E+20
443952.5	1.0000E+20
446807.5	1.0000E+20
449662.5	1.0000E+20
452517.5	1.0000E+20
455372.5	1.0000E+20
458227.5	1.0000E+20
461082.5	1.0000E+20
463937.5	1.0000E+20
466792.5	1.0000E+20
469647.5	1.0000E+20
472502.5	1.0000E+20
475357.5	1.0000E+20
478212.5	1.0000E+20
481067.5	1.0000E+20
483922.5	1.0000E+20
486777.5	1.0000E+20
489632.5	1.0000E+20
492487.5	1.0000E+20
495342.5	1.0000E+20
498197.5	1.0000E+20
501052.5	1.0000E+20
503907.5	1.0000E+20
506762.5	1.0000E+20
509617.5	1.0000E+20
512472.5	1.0000E+20
515327.5	1.0000E+20
518182.5	1.0000E+20
521037.5	1.0000E+20
523892.5	1.0000E+20
526747.5	1.0000E+20
529602.5	1.0000E+20
532457.5	1.0000E+20
535312.5	1.0000E+20
538167.5	1.0000E+20
541022.5	1.0000E+20
543877.5	1.0000E+20
546732.5	1.0000E+20
549587.5	1.0000E+20
552442.5	1.0000E+20
555297.5	1.0000E+20
558152.5	1.0000E+20
561007.5	1.0000E+20
563862.5	1.0000E+20
566717.5	1.0000E+20
569572.5	1.0000E+20
572427.5	1.0000E+20
575282.5	1.0000E+20
578137.5	1.0000E+20
580992.5	1.0000E+20
583847.5	1.0000E+20
586702.5	1.0000E+20
589557.5	1.0000E+20
592412.5	1.0000E+20
595267.5	1.0000E+20
598122.5	1.0000E+20
600977.5	1.0000E+20
603832.5	1.0000E+20
606687.5	1.0000E+20
609542.5	1.0000E+20
612397.5	1.0000E+20
615252.5	1.0000E+20
618107.5	1.0000E+20
620962.5	1.0000E+20
623817.5	1.0000E+20
626672.5	1.0000E+20
629527.5	1.0000E+20
632382.5	1.0000E+20
635237.5	1.0000E+20
638092.5	1.0000E+20
640947.5	1.0000E+20
643802.5	1.0000E+20
646657.5	1.0000E+20
649512.5	1.0000E+20
652367.5	1.0000E+20
655222.5	1.0000E+20
658077.5	1.0000E+20
660932.5	1.0000E+20
663787.5	1.0000E+20
666642.5	1.0000E+20
669497.5	1.0000E+20
672352.5	1.0000E+20
675207.5	1.1912E+20
678062.5	1.2807E+20
680917.5	1.3539E+20
